epoch,BLEU,loss,val_BLEU,val_loss
27,0.7773488163948059,4.060458183288574,0.7827966213226318,3.792019844055176
28,0.7773260474205017,3.9914374351501465,0.7826550006866455,3.871267795562744
29,0.777479887008667,4.004387855529785,0.7831194996833801,3.7784979343414307
30,0.7763233184814453,3.940567970275879,0.7820231914520264,3.7561028003692627
31,0.7745968103408813,3.8916516304016113,0.7823256254196167,3.678313970565796
32,0.7744196057319641,3.870016574859619,0.7823747396469116,3.7075142860412598
33,0.776606023311615,3.8557398319244385,0.7833705544471741,3.6638565063476562
34,0.777415931224823,3.832535982131958,0.7839065194129944,3.6205761432647705
35,0.7786372303962708,3.776395559310913,0.7841202616691589,3.627789258956909
36,0.7788561582565308,3.835479259490967,0.7842003107070923,3.742562770843506
37,0.7790392637252808,3.8546128273010254,0.7844458222389221,3.6450488567352295
38,0.7789533734321594,3.7914743423461914,0.7842574715614319,3.6736857891082764
39,0.7789067029953003,3.7580206394195557,0.7842280268669128,3.556370496749878
40,0.7789191603660583,3.746927261352539,0.7842533588409424,3.672919273376465
41,0.7789170145988464,3.7610554695129395,0.7841713428497314,3.667715311050415
42,0.7787629961967468,3.740208387374878,0.7841713428497314,3.6473045349121094
43,0.7786408066749573,3.7197437286376953,0.7837919592857361,3.6329684257507324
44,0.7786529064178467,3.7030515670776367,0.7843030691146851,3.6060545444488525
45,0.7786093354225159,3.691962718963623,0.7843283414840698,3.6019866466522217
46,0.7786630988121033,3.6797146797180176,0.7843283414840698,3.578731060028076
47,0.7786940336227417,3.6668264865875244,0.7842458486557007,3.559452533721924
48,0.778735339641571,3.653263807296753,0.7842965126037598,3.509326934814453
49,0.7786712646484375,3.6349475383758545,0.7841860055923462,3.4931716918945312
50,0.7786484360694885,3.627761125564575,0.7841565012931824,3.494938373565674
51,0.7786897420883179,3.6138153076171875,0.7839928865432739,3.5103602409362793
52,0.7787309885025024,3.6102609634399414,0.7839634418487549,3.5051069259643555
53,0.7787972688674927,3.6062746047973633,0.7839634418487549,3.5226128101348877
54,0.7787740230560303,3.5977087020874023,0.7839634418487549,3.512239933013916
55,0.7782992720603943,3.594127655029297,0.7836138010025024,3.491365671157837
56,0.778853178024292,3.605098247528076,0.7834835648536682,3.5047311782836914
57,0.7787365317344666,3.596989631652832,0.7838855385780334,3.4768600463867188
58,0.7786827683448792,3.5821902751922607,0.7838560342788696,3.457662343978882
59,0.7784958481788635,3.572697162628174,0.7837774157524109,3.480417490005493
60,0.7784958481788635,3.5793561935424805,0.7836447358131409,3.481973648071289
61,0.778122067451477,3.5797362327575684,0.7842098474502563,3.5226356983184814
62,0.7784188389778137,3.5793709754943848,0.7834277749061584,3.4653778076171875
63,0.778560996055603,3.5690057277679443,0.7836405038833618,3.495854377746582
64,0.7785285711288452,3.561936855316162,0.7838616967201233,3.4749245643615723
65,0.778485119342804,3.5607876777648926,0.7836489081382751,3.4906578063964844
66,0.7780033946037292,3.5577876567840576,0.7836727499961853,3.504232168197632
67,0.7778488993644714,3.564415454864502,0.7831061482429504,3.504279375076294
68,0.7776309251785278,3.5592973232269287,0.7830275297164917,3.517101764678955
69,0.7776954174041748,3.5594465732574463,0.7831929326057434,3.5208261013031006
70,0.7776098251342773,3.5737314224243164,0.7830317616462708,3.541996955871582
71,0.7772964835166931,3.5613441467285156,0.782760739326477,3.4056193828582764
72,0.7775350213050842,3.550989866256714,0.7823114395141602,3.4643054008483887
73,0.7780574560165405,3.5624310970306396,0.7832182049751282,3.4766297340393066
74,0.777567446231842,3.562246799468994,0.7830307483673096,3.5016026496887207
75,0.7777829170227051,3.5621540546417236,0.7825519442558289,3.508627414703369
76,0.7786595225334167,3.564544439315796,0.7841808199882507,3.4612245559692383
77,0.778612494468689,3.5566859245300293,0.7843456864356995,3.4871652126312256
78,0.7778974771499634,3.545973300933838,0.7839958071708679,3.479048013687134
79,0.7775615453720093,3.5303115844726562,0.7842060923576355,3.424834728240967
80,0.7776672840118408,3.521481990814209,0.7833049297332764,3.4068307876586914
81,0.7786784768104553,3.489819288253784,0.7836184501647949,3.414827346801758
82,0.7785166501998901,3.5026426315307617,0.783969521522522,3.402836799621582
83,0.778406023979187,3.518188953399658,0.7840464115142822,3.41886043548584
84,0.7778167724609375,3.528723955154419,0.7840200662612915,3.423316478729248
85,0.7779512405395508,3.5036721229553223,0.783968448638916,3.4262583255767822
86,0.7774577140808105,3.5170605182647705,0.7838048934936523,3.429164409637451
87,0.777981162071228,3.5213003158569336,0.7834071516990662,3.424186944961548
88,0.7778297662734985,3.5210390090942383,0.7837795615196228,3.438033103942871
89,0.7786235809326172,3.5158355236053467,0.7838048934936523,3.436969518661499
90,0.7781568765640259,3.5280420780181885,0.7841780781745911,3.4423668384552
91,0.7780369520187378,3.527655839920044,0.7840996980667114,3.408407688140869
92,0.7787773013114929,3.531104326248169,0.7842060923576355,3.4295780658721924
93,0.7784412503242493,3.5293195247650146,0.7840986847877502,3.4036614894866943
94,0.7787538766860962,3.5209202766418457,0.7841780781745911,3.423712730407715
95,0.7783969044685364,3.5199527740478516,0.7840748429298401,3.399801015853882
96,0.7787490487098694,3.515282154083252,0.7839431762695312,3.395914316177368
97,0.7786908149719238,3.498046636581421,0.783968448638916,3.3986587524414062
98,0.7776597738265991,3.513188362121582,0.7844802141189575,3.4365203380584717
99,0.7778783440589905,3.5425844192504883,0.7839975357055664,3.409821033477783
